Datetime,Power
2025-04-19 17:45,21855.4
2025-04-19 18:00,18787.6
2025-04-19 18:15,15718.6
2025-04-19 18:30,12832.2
2025-04-19 18:45,9390.1
2025-04-19 19:00,6435.8
2025-04-19 19:15,3664.3
2025-04-19 19:30,986.8
2025-04-19 19:45,0.0
2025-04-19 20:00,0.0
2025-04-19 20:15,0.0
2025-04-19 20:30,0.0
2025-04-19 20:45,0.0
2025-04-19 21:00,0.0
2025-04-19 21:15,0.0
2025-04-19 21:30,0.0
2025-04-19 21:45,0.0
2025-04-19 22:00,0.0
2025-04-19 22:15,0.0
2025-04-19 22:30,0.0
2025-04-19 22:45,0.0
2025-04-19 23:00,0.0
2025-04-19 23:15,0.0
2025-04-19 23:30,0.0
2025-04-19 23:45,0.0
2025-04-20 00:00,0.0
2025-04-20 00:15,0.0
2025-04-20 00:30,0.0
2025-04-20 00:45,0.0
2025-04-20 01:00,0.0
2025-04-20 01:15,0.0
2025-04-20 01:30,0.0
2025-04-20 01:45,0.0
2025-04-20 02:00,0.0
2025-04-20 02:15,0.0
2025-04-20 02:30,0.0
2025-04-20 02:45,0.0
2025-04-20 03:00,0.0
2025-04-20 03:15,0.0
2025-04-20 03:30,0.0
2025-04-20 03:45,0.0
2025-04-20 04:00,0.0
2025-04-20 04:15,0.0
2025-04-20 04:30,0.0
2025-04-20 04:45,0.0
2025-04-20 05:00,0.0
2025-04-20 05:15,0.0
2025-04-20 05:30,0.0
2025-04-20 05:45,0.0
2025-04-20 06:00,1034.5
2025-04-20 06:15,3013.5
2025-04-20 06:30,4943.8
2025-04-20 06:45,7328.8
2025-04-20 07:00,9278.9
2025-04-20 07:15,11990.6
2025-04-20 07:30,13725.6
2025-04-20 07:45,16969.8
2025-04-20 08:00,19159.1
2025-04-20 08:15,21038.8
2025-04-20 08:30,22792.0
2025-04-20 08:45,25011.6
2025-04-20 09:00,24814.2
2025-04-20 09:15,26925.2
2025-04-20 09:30,28982.0
2025-04-20 09:45,30490.5
2025-04-20 10:00,30969.7
2025-04-20 10:15,30763.6
2025-04-20 10:30,32351.3
2025-04-20 10:45,32129.2
2025-04-20 11:00,31743.3
2025-04-20 11:15,33240.2
2025-04-20 11:30,32752.3
2025-04-20 11:45,34138.6
2025-04-20 12:00,33582.8
2025-04-20 12:15,33613.6
2025-04-20 12:30,33177.7
2025-04-20 12:45,32017.2
2025-04-20 13:00,31938.2
2025-04-20 13:15,31437.2
2025-04-20 13:30,35769.1
2025-04-20 13:45,31888.4
2025-04-20 14:00,32752.4
2025-04-20 14:15,32558.9
2025-04-20 14:30,32518.0
2025-04-20 14:45,32001.8
2025-04-20 15:00,30416.2
2025-04-20 15:15,30769.8
2025-04-20 15:30,29748.5
2025-04-20 15:45,30063.1
2025-04-20 16:00,28514.4
2025-04-20 16:15,27267.4
2025-04-20 16:30,26539.4
2025-04-20 16:45,24271.2
2025-04-20 17:00,23499.9
2025-04-20 17:15,20621.6
2025-04-20 17:30,18864.5
2025-04-20 17:45,15859.0
2025-04-20 18:00,14510.3
2025-04-20 18:15,11770.6
2025-04-20 18:30,9724.4
2025-04-20 18:45,7408.2
2025-04-20 19:00,5104.9
2025-04-20 19:15,3039.0
2025-04-20 19:30,1005.8
2025-04-20 19:45,0.0
2025-04-20 20:00,0.0
2025-04-20 20:15,0.0
2025-04-20 20:30,0.0
2025-04-20 20:45,0.0
2025-04-20 21:00,0.0
2025-04-20 21:15,0.0
2025-04-20 21:30,0.0
2025-04-20 21:45,0.0
2025-04-20 22:00,0.0
2025-04-20 22:15,0.0
2025-04-20 22:30,0.0
2025-04-20 22:45,0.0
2025-04-20 23:00,0.0
2025-04-20 23:15,0.0
2025-04-20 23:30,0.0
2025-04-20 23:45,0.0
2025-04-21 00:00,0.0
2025-04-21 00:15,0.0
2025-04-21 00:30,0.0
2025-04-21 00:45,0.0
2025-04-21 01:00,0.0
2025-04-21 01:15,0.0
2025-04-21 01:30,0.0
2025-04-21 01:45,0.0
2025-04-21 02:00,0.0
2025-04-21 02:15,0.0
2025-04-21 02:30,0.0
2025-04-21 02:45,0.0
2025-04-21 03:00,0.0
2025-04-21 03:15,0.0
2025-04-21 03:30,0.0
2025-04-21 03:45,0.0
2025-04-21 04:00,0.0
2025-04-21 04:15,0.0
2025-04-21 04:30,0.0
2025-04-21 04:45,0.0
2025-04-21 05:00,0.0
2025-04-21 05:15,0.0
2025-04-21 05:30,0.0
2025-04-21 05:45,0.0
2025-04-21 06:00,1827.6
2025-04-21 06:15,4413.0
2025-04-21 06:30,7437.1
2025-04-21 06:45,10357.7
2025-04-21 07:00,13650.6
2025-04-21 07:15,17349.4
2025-04-21 07:30,20619.5
2025-04-21 07:45,22807.0
2025-04-21 08:00,25341.6
2025-04-21 08:15,30379.1
2025-04-21 08:30,31051.3
2025-04-21 08:45,36118.0
2025-04-21 09:00,36736.0
2025-04-21 09:15,38145.5
2025-04-21 09:30,42104.0
2025-04-21 09:45,42709.6
2025-04-21 10:00,45323.9
2025-04-21 10:15,44499.6
2025-04-21 10:30,45725.0
2025-04-21 10:45,46303.5
2025-04-21 11:00,44781.0
2025-04-21 11:15,46174.9
2025-04-21 11:30,44291.6
2025-04-21 11:45,47025.1
2025-04-21 12:00,43545.7
2025-04-21 12:15,48508.4
2025-04-21 12:30,45547.6
2025-04-21 12:45,44443.9
2025-04-21 13:00,44658.5
2025-04-21 13:15,49123.3
2025-04-21 13:30,46564.9
2025-04-21 13:45,46607.8
2025-04-21 14:00,45134.9
2025-04-21 14:15,46942.9
2025-04-21 14:30,47810.5
2025-04-21 14:45,45114.3
2025-04-21 15:00,46235.0
2025-04-21 15:15,47084.7
2025-04-21 15:30,43569.9
2025-04-21 15:45,41105.5
2025-04-21 16:00,40311.3
2025-04-21 16:15,40105.8
2025-04-21 16:30,38256.9
2025-04-21 16:45,36427.8
2025-04-21 17:00,32494.8
2025-04-21 17:15,29626.0
2025-04-21 17:30,27291.4
2025-04-21 17:45,23035.3
2025-04-21 18:00,20716.5
2025-04-21 18:15,16849.7
2025-04-21 18:30,13085.1
2025-04-21 18:45,10499.2
2025-04-21 19:00,7502.1
2025-04-21 19:15,4660.5
2025-04-21 19:30,1787.9
2025-04-21 19:45,0.0
2025-04-21 20:00,0.0
2025-04-21 20:15,0.0
2025-04-21 20:30,0.0
2025-04-21 20:45,0.0
2025-04-21 21:00,0.0
2025-04-21 21:15,0.0
2025-04-21 21:30,0.0
2025-04-21 21:45,0.0
2025-04-21 22:00,0.0
2025-04-21 22:15,0.0
2025-04-21 22:30,0.0
2025-04-21 22:45,0.0
2025-04-21 23:00,0.0
2025-04-21 23:15,0.0
2025-04-21 23:30,0.0
2025-04-21 23:45,0.0
